,prolificID,expName,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,name1,name2,destroyed,score,datetime,opti_ss,opti_ff,opti_ev,chosen_p,chosen_m,outcome,var1,var2,riskier,chose_safe,chose_risky,trial,s,id,agent,a,r,ff1,ff2,destroy,group,delta_ev,delta_ev_scaled,delta_m,delta_p
154682,662b24af863fd5cc1437384c,exp1B,2,43,2.0,0,619,275.0,0,0,1116.0,1.333,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,28017,2025-09-29 17:17:18,1.0,0.0,True,1.0,620,0.619,0.0,0.0,2,1,0,43,"(620, 280)",117,662b24af863fd5cc1437384c,0,0.619,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154687,67414f166555ae3cdffa2efb,exp1B,2,13,2.0,0,591,269.0,1,1,1233.0,1.983,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,8643,2025-09-29 17:17:21,1.0,0.0,True,1.0,620,0.591,0.0,0.0,2,1,0,13,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.591,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154689,662b24af863fd5cc1437384c,exp1B,2,44,2.0,0,605,303.0,0,0,1166.0,1.399,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,28622,2025-09-29 17:17:22,1.0,0.0,True,1.0,620,0.605,0.0,0.0,2,1,0,44,"(620, 280)",117,662b24af863fd5cc1437384c,0,0.605,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154693,67414f166555ae3cdffa2efb,exp1B,2,14,1.0,1,624,725.0,1,0,1333.0,2.166,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,9368,2025-09-29 17:17:27,1.0,0.0,True,1.0,720,0.725,0.0,0.0,2,0,1,14,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.725,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154696,662b24af863fd5cc1437384c,exp1B,2,45,2.0,0,609,300.0,1,1,1349.0,1.549,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,29231,2025-09-29 17:17:27,1.0,0.0,True,1.0,620,0.609,0.0,0.0,2,1,0,45,"(620, 280)",117,662b24af863fd5cc1437384c,0,0.609,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154702,67414f166555ae3cdffa2efb,exp1B,2,15,4.0,0,378,274.0,0,0,1000.0,1.35,0.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,9746,2025-09-29 17:17:31,1.0,0.0,True,1.0,380,0.378,0.0,0.0,2,1,0,15,"(380, 280)",118,67414f166555ae3cdffa2efb,0,0.378,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154703,662b24af863fd5cc1437384c,exp1B,2,46,4.0,0,365,247.0,0,0,1133.0,1.35,0.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,29596,2025-09-29 17:17:32,1.0,0.0,True,1.0,380,0.365,0.0,0.0,2,1,0,46,"(380, 280)",117,662b24af863fd5cc1437384c,0,0.365,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154710,67414f166555ae3cdffa2efb,exp1B,2,16,2.0,0,602,287.0,1,1,1166.0,1.516,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,10348,2025-09-29 17:17:36,1.0,0.0,True,1.0,620,0.602,0.0,0.0,2,1,0,16,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.602,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154712,662b24af863fd5cc1437384c,exp1B,2,47,4.0,0,363,250.0,1,1,866.0,1.05,1.0,0.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,29959,2025-09-29 17:17:37,1.0,0.0,True,1.0,380,0.363,0.0,0.0,2,1,0,47,"(380, 280)",117,662b24af863fd5cc1437384c,0,0.363,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154720,67414f166555ae3cdffa2efb,exp1B,2,17,4.0,0,409,269.0,0,0,900.0,2.299,1.0,2.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,10757,2025-09-29 17:17:42,1.0,0.0,True,1.0,380,0.409,0.0,0.0,2,1,0,17,"(380, 280)",118,67414f166555ae3cdffa2efb,0,0.409,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154727,67414f166555ae3cdffa2efb,exp1B,2,18,2.0,0,640,265.0,1,1,833.0,1.483,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,11397,2025-09-29 17:17:46,1.0,0.0,True,1.0,620,0.64,0.0,0.0,2,1,0,18,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.64,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154735,67414f166555ae3cdffa2efb,exp1B,2,19,0.0,0,609,371.0,1,1,899.0,1.816,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,12006,2025-09-29 17:17:51,1.0,0.0,True,1.0,620,0.609,0.0,0.0,2,1,0,19,"(620, 380)",118,67414f166555ae3cdffa2efb,0,0.609,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
154742,67414f166555ae3cdffa2efb,exp1B,2,20,4.0,0,388,297.0,1,1,600.0,2.166,1.0,1.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,12394,2025-09-29 17:17:57,1.0,0.0,True,1.0,380,0.388,0.0,0.0,2,1,0,20,"(380, 280)",118,67414f166555ae3cdffa2efb,0,0.388,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154750,67414f166555ae3cdffa2efb,exp1B,2,21,1.0,1,611,749.0,1,0,1733.0,2.5,1.0,0.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,13143,2025-09-29 17:18:03,1.0,0.0,True,1.0,720,0.749,0.0,0.0,2,0,1,21,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.749,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154758,67414f166555ae3cdffa2efb,exp1B,2,22,5.0,0,746,258.0,1,1,1199.0,1.583,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,13889,2025-09-29 17:18:07,1.0,0.0,True,1.0,720,0.746,0.0,0.0,2,1,0,22,"(720, 280)",118,67414f166555ae3cdffa2efb,0,0.746,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
154764,67414f166555ae3cdffa2efb,exp1B,2,23,2.0,0,627,256.0,1,1,866.0,1.616,1.0,0.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,14516,2025-09-29 17:18:12,1.0,0.0,True,1.0,620,0.627,0.0,0.0,2,1,0,23,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.627,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154772,67414f166555ae3cdffa2efb,exp1B,2,24,0.0,0,605,380.0,1,1,549.0,1.699,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,15121,2025-09-29 17:18:17,1.0,0.0,True,1.0,620,0.605,0.0,0.0,2,1,0,24,"(620, 380)",118,67414f166555ae3cdffa2efb,0,0.605,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
154777,67414f166555ae3cdffa2efb,exp1B,2,25,2.0,0,657,278.0,0,0,1033.0,1.516,0.0,1.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,15778,2025-09-29 17:18:22,1.0,0.0,True,1.0,620,0.657,0.0,0.0,2,1,0,25,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.657,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154786,67414f166555ae3cdffa2efb,exp1B,2,26,1.0,1,643,738.0,1,0,1033.0,2.317,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,16516,2025-09-29 17:18:28,1.0,0.0,True,1.0,720,0.738,0.0,0.0,2,0,1,26,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.738,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154794,67414f166555ae3cdffa2efb,exp1B,2,27,2.0,0,630,306.0,0,0,766.0,1.9,1.0,2.0,620,280,1.0,1.0,620,280,FFEnemyShipNocolors1,FFEnemyShipNocolors8,1.0,17146,2025-09-29 17:18:33,1.0,0.0,True,1.0,620,0.63,0.0,0.0,2,1,0,27,"(620, 280)",118,67414f166555ae3cdffa2efb,0,0.63,1.0,1.0,1.0,perceptual,340,1.1708496325058901,0.8717948717948718,0.5
154802,67414f166555ae3cdffa2efb,exp1B,2,28,3.0,1,378,719.0,0,1,633.0,1.566,0.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,17865,2025-09-29 17:18:38,1.0,0.0,True,1.0,720,0.719,0.0,0.0,2,0,1,28,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.719,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154809,67414f166555ae3cdffa2efb,exp1B,2,29,5.0,0,713,251.0,1,1,866.0,1.549,1.0,0.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,18578,2025-09-29 17:18:43,1.0,0.0,True,1.0,720,0.713,0.0,0.0,2,1,0,29,"(720, 280)",118,67414f166555ae3cdffa2efb,0,0.713,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
154818,67414f166555ae3cdffa2efb,exp1B,2,30,0.0,0,613,415.0,1,1,1049.0,1.933,1.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,19191,2025-09-29 17:18:48,1.0,0.0,True,1.0,620,0.613,0.0,0.0,2,1,0,30,"(620, 380)",118,67414f166555ae3cdffa2efb,0,0.613,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
154826,67414f166555ae3cdffa2efb,exp1B,2,31,4.0,0,369,253.0,1,1,966.0,1.583,1.0,0.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,19560,2025-09-29 17:18:53,1.0,0.0,True,1.0,380,0.369,0.0,0.0,2,1,0,31,"(380, 280)",118,67414f166555ae3cdffa2efb,0,0.369,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154834,67414f166555ae3cdffa2efb,exp1B,2,32,3.0,1,393,702.0,1,0,866.0,2.083,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,20262,2025-09-29 17:18:59,1.0,0.0,True,1.0,720,0.702,0.0,0.0,2,0,1,32,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.702,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154841,67414f166555ae3cdffa2efb,exp1B,2,33,3.0,1,366,720.0,0,1,1083.0,1.466,0.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,20982,2025-09-29 17:19:03,1.0,0.0,True,1.0,720,0.72,0.0,0.0,2,0,1,33,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.72,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154850,67414f166555ae3cdffa2efb,exp1B,2,34,3.0,1,359,734.0,0,1,1566.0,1.899,0.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,21716,2025-09-29 17:19:08,1.0,0.0,True,1.0,720,0.734,0.0,0.0,2,0,1,34,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.734,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154859,67414f166555ae3cdffa2efb,exp1B,2,35,1.0,1,590,687.0,0,1,1083.0,2.083,0.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,22403,2025-09-29 17:19:14,1.0,0.0,True,1.0,720,0.687,0.0,0.0,2,0,1,35,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.687,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154868,67414f166555ae3cdffa2efb,exp1B,2,36,3.0,1,366,695.0,1,0,1400.0,1.766,1.0,0.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,23098,2025-09-29 17:19:19,1.0,0.0,True,1.0,720,0.695,0.0,0.0,2,0,1,36,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.695,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154876,67414f166555ae3cdffa2efb,exp1B,2,37,0.0,0,645,404.0,0,0,1016.0,1.549,0.0,1.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,23743,2025-09-29 17:19:24,1.0,0.0,True,1.0,620,0.645,0.0,0.0,2,1,0,37,"(620, 380)",118,67414f166555ae3cdffa2efb,0,0.645,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
154885,67414f166555ae3cdffa2efb,exp1B,2,38,5.0,0,714,296.0,0,0,1766.0,2.033,0.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,24457,2025-09-29 17:19:29,1.0,0.0,True,1.0,720,0.714,0.0,0.0,2,1,0,38,"(720, 280)",118,67414f166555ae3cdffa2efb,0,0.714,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
154895,67414f166555ae3cdffa2efb,exp1B,2,39,4.0,1,355,267.0,1,0,1433.0,1.85,1.0,0.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,24724,2025-09-29 17:19:34,0.0,0.0,False,1.0,280,0.267,0.0,0.0,2,0,1,39,"(380, 280)",118,67414f166555ae3cdffa2efb,1,0.267,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154903,67414f166555ae3cdffa2efb,exp1B,2,40,4.0,0,362,245.0,1,1,299.0,1.783,2.0,2.0,380,280,1.0,1.0,380,280,FFEnemyShipNoColors12,FFEnemyShipNocolors8,1.0,25086,2025-09-29 17:19:40,1.0,0.0,True,1.0,380,0.362,0.0,0.0,2,1,0,40,"(380, 280)",118,67414f166555ae3cdffa2efb,0,0.362,1.0,1.0,1.0,perceptual,100,0.1749566088289683,0.5641025641025641,0.5
154911,67414f166555ae3cdffa2efb,exp1B,2,41,5.0,0,750,242.0,0,0,800.0,1.533,0.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,25836,2025-09-29 17:19:44,1.0,0.0,True,1.0,720,0.75,0.0,0.0,2,1,0,41,"(720, 280)",118,67414f166555ae3cdffa2efb,0,0.75,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
154920,67414f166555ae3cdffa2efb,exp1B,2,42,1.0,1,640,690.0,1,0,1499.0,1.883,1.0,0.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,26526,2025-09-29 17:19:50,1.0,0.0,True,1.0,720,0.69,0.0,0.0,2,0,1,42,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.69,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154927,67414f166555ae3cdffa2efb,exp1B,2,43,1.0,1,589,736.0,0,1,1016.0,2.016,1.0,1.0,620,720,1.0,1.0,620,720,FFEnemyShipNocolors1,FFEnemyShipNocolors3,1.0,27262,2025-09-29 17:19:55,1.0,0.0,True,1.0,720,0.736,0.0,0.0,2,0,1,43,"(620, 720)",118,67414f166555ae3cdffa2efb,1,0.736,1.0,1.0,1.0,perceptual,-100,-0.654954244235133,0.3076923076923077,0.5
154935,67414f166555ae3cdffa2efb,exp1B,2,44,3.0,1,357,749.0,1,0,999.0,1.816,1.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,28011,2025-09-29 17:20:00,1.0,0.0,True,1.0,720,0.749,0.0,0.0,2,0,1,44,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.749,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
154944,67414f166555ae3cdffa2efb,exp1B,2,45,5.0,0,722,253.0,1,1,1199.0,2.449,1.0,1.0,720,280,1.0,1.0,720,280,FFEnemyShipNocolors3,FFEnemyShipNocolors8,1.0,28733,2025-09-29 17:20:06,1.0,0.0,True,1.0,720,0.722,0.0,0.0,2,1,0,45,"(720, 280)",118,67414f166555ae3cdffa2efb,0,0.722,1.0,1.0,1.0,perceptual,440,1.5858050590379407,1.0,0.5
154954,67414f166555ae3cdffa2efb,exp1B,2,46,0.0,0,631,361.0,1,1,2100.0,2.533,1.0,0.0,620,380,1.0,1.0,620,380,FFEnemyShipNocolors1,FFEnemyShipNoColors12,1.0,29364,2025-09-29 17:20:11,1.0,0.0,True,1.0,620,0.631,0.0,0.0,2,1,0,46,"(620, 380)",118,67414f166555ae3cdffa2efb,0,0.631,1.0,1.0,1.0,perceptual,240,0.7558942059738394,0.7435897435897436,0.5
154962,67414f166555ae3cdffa2efb,exp1B,2,47,3.0,1,371,711.0,0,1,866.0,1.483,0.0,1.0,380,720,1.0,1.0,380,720,FFEnemyShipNoColors12,FFEnemyShipNocolors3,1.0,30075,2025-09-29 17:20:16,1.0,0.0,True,1.0,720,0.711,0.0,0.0,2,0,1,47,"(380, 720)",118,67414f166555ae3cdffa2efb,1,0.711,1.0,1.0,1.0,perceptual,-340,-1.6508472679120547,0.0,0.5
110833,610a1655e385fd7341e12778,exp1,1,0,-1.0,1,500,500.0,0,1,32.0,1.049,1.0,1.0,190,90,0.38,0.18,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,0,2024-09-27 18:01:03,0.0,0.0,False,0.18,500,0.0,58900.0,36900.0,1,1,0,0,"(500, 500)",120,610a1655e385fd7341e12778,1,0.0,-0.25,-0.75,0.0,perceptual,100,0.1749566088289683,0.4358974358974359,0.631578947368421
110835,610a1655e385fd7341e12778,exp1,1,1,-1.0,1,500,500.0,1,0,366.0,0.734,1.0,0.0,440,190,0.88,0.38,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,500,2024-09-27 18:01:07,0.0,0.0,False,0.38,500,0.5,26400.0,58900.0,2,0,1,1,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,1.0,-0.25,1.0,perceptual,250,0.7973897486270444,0.4358974358974359,0.8289473684210527
110837,610a1655e385fd7341e12778,exp1,1,2,-1.0,0,500,500.0,1,1,16.0,0.3,1.0,0.0,190,310,0.38,0.62,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,500,2024-09-27 18:01:10,0.0,0.0,False,0.38,500,0.0,58900.0,58900.0,2,1,0,2,"(500, 500)",120,610a1655e385fd7341e12778,0,0.0,-0.25,0.25,0.0,perceptual,-120,-0.7379453295415432,0.4358974358974359,0.34210526315789475
110840,610a1655e385fd7341e12778,exp1,1,3,-1.0,0,500,500.0,0,0,333.0,0.65,0.0,1.0,190,250,0.38,0.5,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,500,2024-09-27 18:01:14,0.0,0.0,False,0.38,500,0.0,58900.0,62500.0,2,1,0,3,"(500, 500)",120,610a1655e385fd7341e12778,0,0.0,-0.25,0.0,0.0,perceptual,-60,-0.4889720736223129,0.4358974358974359,0.42105263157894735
110842,610a1655e385fd7341e12778,exp1,1,4,-1.0,1,500,500.0,0,1,33.0,0.784,1.0,1.0,440,135,0.88,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,500,2024-09-27 18:01:18,0.0,0.0,False,0.27,500,0.0,26400.0,49275.0,2,0,1,4,"(500, 500)",120,610a1655e385fd7341e12778,1,0.0,1.0,-0.5,0.0,perceptual,305,1.0256152332196724,0.4358974358974359,0.9013157894736843
110844,610a1655e385fd7341e12778,exp1,1,5,-1.0,0,500,500.0,0,0,16.0,0.783,1.0,1.0,410,90,0.82,0.18,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,1000,2024-09-27 18:01:22,0.0,1.0,True,0.82,500,0.5,36900.00000000001,36900.0,1,0,1,5,"(500, 500)",120,610a1655e385fd7341e12778,0,0.5,0.75,-0.75,1.0,perceptual,320,1.08785854719948,0.4358974358974359,0.9210526315789473
110846,610a1655e385fd7341e12778,exp1,1,6,-1.0,1,500,500.0,1,0,16.0,0.45,1.0,0.0,60,135,0.12,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,1000,2024-09-27 18:01:25,0.0,1.0,True,0.27,500,0.0,26400.0,49275.0,2,0,1,6,"(500, 500)",120,610a1655e385fd7341e12778,1,0.0,-1.0,-0.5,0.0,perceptual,-75,-0.5512153876021204,0.4358974358974359,0.4013157894736842
110848,610a1655e385fd7341e12778,exp1,1,7,-1.0,1,500,500.0,0,1,382.0,0.599,0.0,1.0,190,410,0.38,0.82,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,1500,2024-09-27 18:01:29,0.0,1.0,True,0.82,500,0.5,58900.0,36900.00000000001,1,1,0,7,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,-0.25,0.75,1.0,perceptual,-220,-1.152900756073594,0.4358974358974359,0.21052631578947373
110850,610a1655e385fd7341e12778,exp1,1,8,-1.0,1,500,500.0,1,0,766.0,0.966,1.0,0.0,440,365,0.88,0.73,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,2000,2024-09-27 18:01:32,0.0,0.0,False,0.73,500,0.5,26400.0,49275.0,2,0,1,8,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,1.0,0.5,1.0,perceptual,75,0.07121775219595561,0.4358974358974359,0.5986842105263158
110852,610a1655e385fd7341e12778,exp1,1,9,-1.0,0,500,500.0,1,1,433.0,0.717,1.0,0.0,365,135,0.73,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,2500,2024-09-27 18:01:36,0.0,1.0,True,0.73,500,0.5,49275.0,49275.0,2,1,0,9,"(500, 500)",120,610a1655e385fd7341e12778,0,0.5,0.5,-0.5,1.0,perceptual,230,0.7143986633206343,0.4358974358974359,0.8026315789473684
110854,66f6c4195f17d26ce8c8018d,exp1,1,0,-1.0,0,500,500.0,1,1,1248.0,1.598,1.0,0.0,410,365,0.82,0.73,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,500,2024-09-27 18:01:38,0.0,1.0,True,0.82,500,0.5,36900.00000000001,49275.0,2,1,0,0,"(500, 500)",121,66f6c4195f17d26ce8c8018d,0,0.5,0.75,0.5,1.0,perceptual,45,-0.0532688757636596,0.4358974358974359,0.5592105263157895
110856,610a1655e385fd7341e12778,exp1,1,10,-1.0,0,500,500.0,0,0,233.0,0.483,0.0,1.0,60,250,0.12,0.5,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,2500,2024-09-27 18:01:39,0.0,0.0,False,0.12,500,0.0,26400.0,62500.0,2,1,0,10,"(500, 500)",120,610a1655e385fd7341e12778,0,0.0,-1.0,0.0,0.0,perceptual,-190,-1.0284141281139787,0.4358974358974359,0.25
110857,66f6c4195f17d26ce8c8018d,exp1,1,1,-1.0,1,500,500.0,1,0,781.0,1.114,1.0,0.0,310,365,0.62,0.73,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,1000,2024-09-27 18:01:42,0.0,1.0,True,0.73,500,0.5,58900.0,49275.0,1,1,0,1,"(500, 500)",121,66f6c4195f17d26ce8c8018d,1,0.5,0.25,0.5,1.0,perceptual,-55,-0.4682243022957103,0.4358974358974359,0.4276315789473684
110859,610a1655e385fd7341e12778,exp1,1,11,-1.0,1,500,500.0,1,0,132.0,0.433,1.0,0.0,135,190,0.27,0.38,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,3000,2024-09-27 18:01:43,0.0,1.0,True,0.38,500,0.5,49275.0,58900.0,2,0,1,11,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,-0.5,-0.25,1.0,perceptual,-55,-0.4682243022957103,0.4358974358974359,0.4276315789473684
110861,610a1655e385fd7341e12778,exp1,1,12,-1.0,1,500,500.0,0,1,382.0,0.683,0.0,1.0,365,410,0.73,0.82,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,3500,2024-09-27 18:01:46,0.0,1.0,True,0.82,500,0.5,49275.0,36900.00000000001,1,1,0,12,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,0.5,0.75,1.0,perceptual,-45,-0.42672875964250523,0.4358974358974359,0.44078947368421056
110862,66f6c4195f17d26ce8c8018d,exp1,1,2,-1.0,0,500,500.0,1,1,1547.0,2.464,1.0,1.0,90,135,0.18,0.27,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,1500,2024-09-27 18:01:47,0.0,0.0,False,0.18,500,0.5,36900.0,49275.0,2,1,0,2,"(500, 500)",121,66f6c4195f17d26ce8c8018d,0,0.5,-0.75,-0.5,1.0,perceptual,-45,-0.42672875964250523,0.4358974358974359,0.44078947368421045
110864,610a1655e385fd7341e12778,exp1,1,13,-1.0,1,500,500.0,0,1,50.0,0.966,0.0,1.0,90,410,0.18,0.82,500,500,FFEnemyNeutral,FFEnemyNeutral,1.0,4000,2024-09-27 18:01:50,0.0,1.0,True,0.82,500,0.5,36900.0,36900.00000000001,2,0,1,13,"(500, 500)",120,610a1655e385fd7341e12778,1,0.5,-0.75,0.75,1.0,perceptual,-320,-1.5678561826056447,0.4358974358974359,0.0789473684210527
110865,66f6c4195f17d26ce8c8018d,exp1,1,3,-1.0,0,500,500.0,0,0,549.0,0.832,0.0,1.0,90,250,0.18,0.5,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,1500,2024-09-27 18:01:51,0.0,0.0,False,0.18,500,0.0,36900.0,62500.0,2,1,0,3,"(500, 500)",121,66f6c4195f17d26ce8c8018d,0,0.0,-0.75,0.0,0.0,perceptual,-160,-0.9039275001543635,0.4358974358974359,0.2894736842105263
110867,610a1655e385fd7341e12778,exp1,1,14,-1.0,1,500,500.0,1,0,16.0,0.816,1.0,0.0,410,190,0.82,0.38,500,500,FFEnemyNeutral,FFEnemyNeutral,0.0,4000,2024-09-27 18:01:54,0.0,0.0,False,0.38,500,0.0,36900.00000000001,58900.0,2,0,1,14,"(500, 500)",120,610a1655e385fd7341e12778,1,0.0,0.75,-0.25,0.0,perceptual,220,0.6729031206674292,0.4358974358974359,0.7894736842105263
